2026-04-28 18:40:49.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-28 21:07:19.581 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-04-28 21:07:19.759 [main] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-28 21:07:19.759 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5500 ms
2026-04-28 21:07:21.545 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.zyh.easyapplyresume.model.pojo.user.UserCollections".
2026-04-28 21:07:21.547 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.zyh.easyapplyresume.model.pojo.user.UserCollections ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-04-28 21:07:21.898 [main] DEBUG c.z.e.filter.UserJwtAuthFilter - Filter 'userJwtAuthFilter' configured for use
2026-04-28 21:07:21.900 [main] DEBUG c.z.e.filter.AdminJwtAuthFilter - Filter 'adminJwtAuthFilter' configured for use
2026-04-28 21:07:22.196 [main] INFO  c.z.e.s.i.admin.AdminSmsServiceImpl - 开始初始化阿里云短信客户端...
2026-04-28 21:07:22.637 [main] INFO  c.z.e.s.i.admin.AdminSmsServiceImpl - 阿里云短信客户端初始化完成
2026-04-28 21:07:23.432 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.zyh.easyapplyresume.model.pojo.user.UserFirstCategoryQuestionBank".
2026-04-28 21:07:23.432 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.zyh.easyapplyresume.model.pojo.user.UserFirstCategoryQuestionBank ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-04-28 21:07:25.054 [main] INFO  c.z.e.d.a.AdminSensitiveWordsAdvisor - 管理端敏感词初始化完成，共加载 137 个敏感词
2026-04-28 21:07:26.603 [main] INFO  c.z.s.ImageSearchMcpApplication - Starting ImageSearchMcpApplication v0.0.1-SNAPSHOT using Java 21.0.9 with PID 38832 (C:\Users\shini\IdeaProjects\EasyApplyResume\Image-Search-Mcp\target\Image-Search-Mcp-0.0.1-SNAPSHOT.jar started by shini in C:\Users\shini\IdeaProjects\EasyApplyResume)
2026-04-28 21:07:26.605 [main] INFO  c.z.s.ImageSearchMcpApplication - The following 1 profile is active: "stdio"
2026-04-28 21:07:27.736 [pool-1-thread-1] INFO  i.m.server.McpAsyncServer - Client initialize request - Protocol: 2024-11-05, Capabilities: ClientCapabilities[experimental=null, roots=null, sampling=null], Info: Implementation[name=spring-ai-mcp-client, version=1.0.0]
2026-04-28 21:07:27.798 [pool-6-thread-1] INFO  i.m.client.McpAsyncClient - Server response with Protocol: 2024-11-05, Capabilities: ServerCapabilities[experimental=null, logging=LoggingCapabilities[], prompts=null, resources=null, tools=ToolCapabilities[listChanged=true]], Info: Implementation[name=image-search-mcp-server, version=0.0.1] and Instructions null
2026-04-28 21:07:27.874 [main] INFO  c.z.s.ImageSearchMcpApplication - Started ImageSearchMcpApplication in 1.685 seconds (process running for 2.392)
2026-04-28 21:07:33.281 [pool-11-thread-1] INFO  i.m.c.transport.StdioClientTransport - STDERR Message received: Amap Maps MCP Server running on stdio
2026-04-28 21:07:33.290 [pool-9-thread-1] INFO  i.m.client.McpAsyncClient - Server response with Protocol: 2024-11-05, Capabilities: ServerCapabilities[experimental=null, logging=null, prompts=null, resources=null, tools=ToolCapabilities[listChanged=null]], Info: Implementation[name=mcp-server/amap-maps, version=0.1.0] and Instructions null
2026-04-28 21:07:33.654 [main] INFO  c.z.e.d.a.SensitiveWordsAdvisor - 用户端敏感词初始化完成，共加载 137 个敏感词
2026-04-28 21:07:33.968 [main] INFO  o.s.a.t.splitter.TextSplitter - Splitting up document into 2 chunks.
2026-04-28 21:07:33.972 [main] INFO  o.s.a.t.splitter.TextSplitter - Splitting up document into 2 chunks.
2026-04-28 21:07:33.976 [main] INFO  o.s.a.t.splitter.TextSplitter - Splitting up document into 2 chunks.
2026-04-28 21:07:37.631 [main] INFO  o.s.ai.vectorstore.SimpleVectorStore - Calling EmbeddingModel for document id = d9649a70-a820-405b-9f74-d35978be61f5
2026-04-28 21:07:37.850 [main] INFO  o.s.ai.vectorstore.SimpleVectorStore - Calling EmbeddingModel for document id = f74d4d6f-9ddf-416b-a428-1ec381cf0715
2026-04-28 21:07:38.066 [main] INFO  o.s.ai.vectorstore.SimpleVectorStore - Calling EmbeddingModel for document id = 868df0da-7ba9-4986-bd42-568acb44c1a4
2026-04-28 21:07:38.428 [main] INFO  c.z.e.s.impl.user.UserSmsServiceImpl - 开始初始化阿里云短信客户端...
2026-04-28 21:07:38.442 [main] INFO  c.z.e.s.impl.user.UserSmsServiceImpl - 阿里云短信客户端初始化完成
2026-04-28 21:07:38.952 [main] WARN  c.b.m.e.s.MybatisSqlSessionFactoryBean - Property 'mapperLocations' was specified but matching resources are not found.
2026-04-28 21:07:39.097 [main] INFO  o.s.a.v.pgvector.PgVectorStore - Using the vector table name: vector_store. Is empty: false
2026-04-28 21:07:39.102 [main] INFO  o.s.a.v.pgvector.PgVectorStore - Initializing PGVectorStore schema for table: vector_store in schema: public
2026-04-28 21:07:39.102 [main] INFO  o.s.a.v.pgvector.PgVectorStore - vectorTableValidationsEnabled false
2026-04-28 21:07:39.115 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-28 21:07:39.517 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@29e79038
2026-04-28 21:07:39.519 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-28 21:07:40.072 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 609fb827-5f23-4db5-b491-156d859e1428

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-04-28 21:07:40.089 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-04-28 21:07:40.932 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 20 endpoints beneath base path '/actuator'
2026-04-28 21:07:42.404 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-28 21:07:42.424 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2026-04-28 21:07:42.472 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-04-28 21:07:42.472 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-04-28 21:07:43.220 [main] INFO  c.a.c.n.r.NacosServiceRegistry - nacos registry, DEFAULT_GROUP EasyApplyResume 172.41.80.19:8080 register finished
2026-04-28 21:07:43.254 [main] INFO  c.z.e.EasyApplyResumeApplication - Started EasyApplyResumeApplication in 34.216 seconds (process running for 35.64)
2026-04-28 21:07:46.169 [main] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=EasyApplyResume.yaml, group=DEFAULT_GROUP
2026-04-28 21:07:46.170 [main] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=EasyApplyResume-test.yaml, group=DEFAULT_GROUP
2026-04-28 21:07:46.212 [registrationTask1] WARN  d.c.b.a.c.r.ApplicationRegistrator - Failed to register application as Application(name=EasyApplyResume, managementUrl=http://localhost:8080/actuator, healthUrl=http://localhost:8080/actuator/health, serviceUrl=http://localhost:8080) at spring-boot-admin ([http://localhost:9090/instances]): I/O error on POST request for "http://localhost:9090/instances": Failed to connect to localhost/[0:0:0:0:0:0:0:1]:9090. Further attempts are logged on DEBUG level
2026-04-28 21:10:36.204 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-28 21:10:36.204 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-28 21:10:36.209 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2026-04-28 21:10:36.311 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/auth/formalLogin, Controller: AdminAuthController.formalLogin, IP: 0:0:0:0:0:0:0:1, Params: {}
2026-04-28 21:10:36.359 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2026-04-28 21:10:37.593 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@cbc8352
2026-04-28 21:10:37.594 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2026-04-28 21:10:37.850 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminAuthServiceImpl, 方法: formalLogin, 参数: [{"accountOrPhoneOrEmail":"18242991090","password":"zyh0.123"}]
2026-04-28 21:10:37.900 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findByAccountOrPhoneOrEmail - ==>  Preparing: select * from admin_admin where deleted = 0 and ( admin_account = ? or admin_phone = ? or admin_email = ? )
2026-04-28 21:10:37.940 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findByAccountOrPhoneOrEmail - ==> Parameters: 18242991090(String), 18242991090(String), 18242991090(String)
2026-04-28 21:10:38.090 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findByAccountOrPhoneOrEmail - <==      Total: 1
2026-04-28 21:10:38.235 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.updateById - ==>  Preparing: UPDATE admin_admin SET admin_account=?, admin_username=?, admin_email=?, admin_phone=?, admin_password=?, admin_image=?, admin_introduce=?, admin_state=?, admin_loginTime=? WHERE admin_id=? AND deleted=0
2026-04-28 21:10:38.241 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.updateById - ==> Parameters: 1812463057(String), 超级管理员(String), 1812463057@qq.com(String), 18242991090(String), $2a$10$Wz8s6hYf0UGOCCZ6Ff5QW.QgfqIQSJijiFXIqqplg3eGqw3HNxSeu(String), https://ts1.tc.mm.bing.net/th/id/R-C.928ef8908b5eb3666b2a27a1f6cfbe17?rik=h2FXLv1HNaxbTg&riu=http%3a%2f%2fp0.so.qhmsg.com%2ft018b5eb3666b2a27a1.jpg&ehk=QnGPPvZKq3cPW6%2bdkG%2b3zIRvAGXRsgYVTirfbvOBTaU%3d&risl=&pid=ImgRaw&r=0(String), 至高无上的超级管理员(String), 1(Integer), 2026-04-28 21:10:38.189(Timestamp), 1(Integer)
2026-04-28 21:10:38.374 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.AdminMapper.updateById - <==    Updates: 1
2026-04-28 21:10:38.709 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminAuthServiceImpl, 方法: formalLogin, 返回值: eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyVHlwZSI6ImFkbWluIiwidXNlck5hbWUiOiLotoXnuqfnrqHnkIblkZgiLCJ1c2VySWQiOjEsInN1YiI6Iui2hee6p-euoeeQhuWRmCIsImlhdCI6MTc3NzM4MTgzOCwiZXhwIjoxNzc3NDEwNjM4fQ.4ord9R6GlQkaFVdo9tPiCvN2nE6B-ht5KAFMnjSRJOYQRvA0TKgR7O85tZwQcU6VJ1AC8nIKqJrPdQYJJ77jAA, 耗时: 858ms
2026-04-28 21:10:38.857 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/auth/formalLogin, Controller: AdminAuthController.formalLogin, Status: 200, Duration: 2547ms
2026-04-28 21:10:39.052 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:10:39.053 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:10:39.115 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:10:39.116 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:10:39.117 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:10:39.182 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:10:39.187 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/auth/getAdminInfo, Controller: AdminAuthController.getAdminInfo, IP: 0:0:0:0:0:0:0:1, Params: {}
2026-04-28 21:10:39.193 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/auth/getAdminInfo, Controller: AdminAuthController.getAdminInfo, Status: 200, Duration: 6ms
2026-04-28 21:10:40.776 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:10:40.776 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:10:40.777 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:10:40.778 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:10:40.813 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:10:40.813 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:10:40.815 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:10:40.815 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:10:40.815 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:10:40.815 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:10:40.852 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:10:40.853 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:10:40.855 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admonitor/admin/announcement/getInfo, Controller: AdMonitorAdminAnnouncementController.getAnnouncementInfo, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777381840612"}
2026-04-28 21:10:40.855 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admonitor/admin/advertisement/findAllAdmonitorAdminAdvertisement, Controller: AdmonitorAdminAdvertisementController.findAllAdmonitorAdminAdvertisement, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777381840612"}
2026-04-28 21:10:40.903 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdMonitorAdminAnnouncementServiceImpl, 方法: getAnnouncementInfo, 参数: 无参数
2026-04-28 21:10:40.903 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdmonitorAdminAdvertisementServiceImpl, 方法: findAllAdmonitorAdminAdvertisement, 参数: 无参数
2026-04-28 21:10:40.956 [http-nio-8080-exec-3] INFO  c.z.e.s.i.a.AdMonitorAdminAnnouncementServiceImpl - 从缓存获取管理员公告信息成功
2026-04-28 21:10:40.956 [http-nio-8080-exec-4] INFO  c.z.e.s.i.a.AdmonitorAdminAdvertisementServiceImpl - 从缓存查询所有广告成功
2026-04-28 21:10:40.962 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdMonitorAdminAnnouncementServiceImpl, 方法: getAnnouncementInfo, 返回值: {"announcementId":1,"announcementTitle":"管理端公告12","announcementContent":"管理端公告12","announcementUpdatedTime":1766419200000}, 耗时: 53ms
2026-04-28 21:10:40.962 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdmonitorAdminAdvertisementServiceImpl, 方法: findAllAdmonitorAdminAdvertisement, 返回值: [{"advertisementId":1,"advertisementName":"华为手机1","advertisementUrl":"https://ts2.tc.mm.bing.net/th/id/OIP-C.9hB59eg5ODjsS16R_NMQVAHaFl?cb=ucfimg2&ucfimg=1&rs=1&pid=ImgDetMain&o=7&rm=3","advertisementLink":"https://www.huawei.com/cn/","advertisementStartedTime":1751990400000,"advertisementEndTime":1786464000000}], 耗时: 53ms
